,text,is_question,label,first_word,indexed_start,question_start,last_four_chars,ends_with_ks,contains_ks,lower_start,upper_start,contains_prompt_word,starts_with_prompt_word,single_word
870,"2) Analyze the 2 limitations of different machine learning algorithms (such as decision trees, neural networks, and support vector machines) in predicting credit default risk (4 marks)",1,yes,2),0,0,rks),1,1,0,0,1,1,0
1607,k) Discuss the key concepts of Mathematics. (6 Marks),1,Yes,k),1,0,rks),1,1,1,0,1,1,0
1492,Infection [10Mks],1,tbd,infection,0,0,Mks],1,1,0,1,0,0,0
898,Quantum mechanics explores particles at rks the smallest scales,0,no,quantum,0,0,ales,0,0,0,1,0,0,0
1586,She enjoys reading books in her free time. It was a sunny day in Paris.,0,No,she,0,0,ris.,0,0,0,1,0,0,0
1045,k) Outline the key concepts of Economics. (5 Marks),1,Yes,k),1,0,rks),1,1,1,0,0,0,0
209,It was a sunny day in Paris. Music has a way of bringing people together.,0,No,it,0,0,her.,0,0,0,1,0,0,0
396,Information related to Physics that does not ask for a response.,0,no,information,0,0,nse.,0,0,0,1,1,0,0
801,11. Outline the key concepts of Mathematics. (9 Marks),1,Yes,11.,1,0,rks),1,1,0,0,0,0,0
877,p) Discuss the key concepts of Physics. (7 Marks),1,Yes,p),1,0,rks),1,1,1,0,1,1,0
401,) Explain five factors that have influenced industrial,1,tbd,),0,0,rial,0,0,0,0,1,1,0
773,109. Define the key concepts of Biology. (6 Marks),1,Yes,109.,1,0,rks),1,1,0,0,1,1,0
1665,[15 marks],0,tbd,[15,0,0,rks],1,1,0,0,0,0,0
1249,149. Summarize the key concepts of History. (8 Marks),1,Yes,149.,1,0,rks),1,1,0,0,0,0,0
1035,a) List eight places used for worship in Traditional African communities. (8 mks),1,yes,a),1,0,mks),1,1,1,0,0,0,0
647,They went for a long hike in the mountains. She enjoys reading books in her free time.,0,No,they,0,0,ime.,0,0,0,1,0,0,0
1707,Ecosystems ks) depend on balancing competing species interactions,0,no,ecosystems,0,0,ions,0,1,0,1,0,0,0
617,"TERM 1, MID TERM EXAM",0,tbd,term,0,0,EXAM,0,0,0,1,0,0,0
967,They went for a long hike in the mountains. The painting was a masterpiece of color and emotion.,0,No,they,0,0,ion.,0,0,0,1,0,0,0
1579,45. Explain the key concepts of Science. (9 Marks),1,Yes,45.,1,0,rks),1,1,0,0,1,1,0
732,140. Compare the key concepts of Physics. (10 Marks),1,Yes,140.,1,0,rks),1,1,0,0,1,1,0
689,The painting was a masterpiece of color and emotion. Music has a way of bringing people together.,0,No,the,0,0,her.,0,0,0,1,0,0,0
100,Time: 2.5 Hours,0,tbd,time:,0,0,ours,0,0,0,1,0,0,0
811,"five ways in which the Holy spirit manifested himself on the day of Pentecost. [are the reasons why some Christians live in Christianity today, (8mks)",1,tbd,five,0,0,mks),1,1,1,0,1,0,0
1606,"(a) Suppose that you have the following investment plans 1) You deposit KES10, 000 every end of the year for next 10 years",1,tbd,(a),1,0,ears,0,0,0,0,0,0,0
410,HYeqjeme AH Abell. | \,0,tbd,hyeqjeme,0,0, | \,0,0,0,1,0,0,0
506,"DATE: 17"" July 2022",0,tbd,date:,0,0,2022,0,0,0,1,0,0,0
1078,144. Compare the key concepts of Economics. (6 Marks),1,Yes,144.,1,0,rks),1,1,0,0,1,1,0
1063,3a) Explain how the unity of believers is expressed in the symbol of the body of Christ. (7 Marks),1,tbd,3a),0,0,rks),1,1,0,0,1,1,0
936,How much cloth will Kisumu then be able to produce? {2 mark},1,tbd,how,0,0,ark},0,0,0,1,1,1,0
786,". Analyze the 2 limitations of different machine learning algorithms (such as decision trees, neural networks, and support vector machines) in predicting credit default risk (4 marks)",1,tbd,.,0,0,rks),1,1,0,0,1,1,0
203,VIII) Analyze the key concepts of Physics. (7 Marks),1,Yes,viii),0,0,rks),1,1,0,1,1,1,0
136,The cat sat on the mat. The painting was a masterpiece of color and emotion.,0,No,the,0,0,ion.,0,0,0,1,0,0,0
1058,(5 Marks),0,tbd,(5,0,0,rks),1,1,0,0,0,0,0
41,DSA 8304 Risk Management Analytics,0,No,dsa,0,0,tics,0,0,0,1,0,0,0
1024,MASTER OF SCIENCE IN DATA SCIENCE AND ANALYTICS,0,tbd,master,0,0,TICS,0,0,0,1,0,0,0
233,n economic efficiency and,0,tbd,n,0,0, and,0,0,1,0,0,0,0
1522,"wr, a structured program that calculates the area of a circle using the formula area = r?, where J1=3.14",1,tbd,"wr,",0,0,3.14,0,0,1,0,1,0,0
382,Quantum mechanics explores particles at the ks) smallest scales,0,no,quantum,0,0,ales,0,1,0,1,0,0,0
291,Music has a way of bringing people together. He cooked a delicious meal for dinner.,0,No,music,0,0,ner.,0,0,0,1,0,0,0
422,Cells are the basic building blocks of all mks organisms,0,no,cells,0,0,isms,0,0,0,1,0,0,0
395,"Critically assess the benefits and criticisms of regulatory frameworks for banks and insurance companies. Use contemporary examples to illustrate your points and focus on the effects of recent changes in regulatory expectations, such as the increased focus on individual accountability and documentation. (8 marks)",1,tbd,critically,0,0,rks),1,1,0,1,1,0,0
597,a) Outline the role of John the Baptist. (7 mks),1,tbd,a),1,0,mks),1,1,1,0,0,0,0
1531,Statistics helps in making decisions based on data rks),0,no,statistics,0,0,rks),1,1,0,1,0,0,0
1170,Algebra is essential for solving equations and inequalities rks,0,no,algebra,0,0, rks,0,0,0,1,0,0,0
1093,Calculus allows the calculation of change and motion rks,0,no,calculus,0,0, rks,0,0,0,1,0,0,0
1504,g) Describe the key concepts of Geography. (9 Marks),1,Yes,g),1,0,rks),1,1,1,0,1,1,0
652,LXXV) Outline the key concepts of History. (1 Marks),1,Yes,lxxv),0,0,rks),1,1,0,1,0,0,0
1160,The painting was a masterpiece of color and emotion. It was a sunny day in Paris.,0,No,the,0,0,ris.,0,0,0,1,0,0,0
1375,Identify one chartered company that was used by the Europeans to acquire colonies in,1,tbd,identify,0,0,s in,0,0,0,1,0,0,0
524,"(a) For each of the following scenarios, use a supply and demand diagram to illustrate the effect of a given shock on the equilibrium price and quantity u in the specified competitive market. Explain whether there is a shift in the demand curve, the supply, or neither i) An unexpected temporary heat wave hits the South Coast. Show the effect in the ice cream market in Mombasa. (3 Marks)",1,tbd,(a),1,0,rks),1,1,0,0,1,0,0
66,The painting was a masterpiece of color and emotion. Music has a way of bringing people together.,0,No,the,0,0,her.,0,0,0,1,0,0,0
14,General statement about Astronomy with no specific question or query.,0,no,general,0,0,ery.,0,0,0,1,0,0,0
1188,(4 Marks),0,tbd,(4,0,0,rks),1,1,0,0,0,0,0
1071,LIV) Summarize the key concepts of History. (8 Marks),1,Yes,liv),0,0,rks),1,1,0,1,0,0,0
496,n) Explain the key concepts of Mathematics. (2 Marks),1,Yes,n),1,0,rks),1,1,1,0,1,1,0
383,10) Describe an important concept in Philosophy and its significance. (7 marks),1,yes,10),0,0,rks),1,1,0,0,1,1,0
190,"Besides its involvement in stress testing, analyze three other ways that the risk committee is able to influence risk culture and capabilities in an organization. Provide examples of recent corporate governance scenarios where the risk committee has played a pivotal role in fostering an effective risk culture. (6 Marks)",1,tbd,besides,0,0,rks),1,1,0,1,1,0,0
770,They went for a long hike in the mountains. She enjoys reading books in her free time.,0,No,they,0,0,ime.,0,0,0,1,0,0,0
219,1p,0,tbd,1p,0,0,1p,0,0,0,0,0,0,1
798,The Roman Empire influenced modern governmental structures mks,0,no,the,0,0, mks,0,0,0,1,0,0,0
1083,They went for a long hike in the mountains. It was a sunny day in Paris.,0,No,they,0,0,ris.,0,0,0,1,0,0,0
885,187. Define the key concepts of Economics. (6 Marks),1,Yes,187.,1,0,rks),1,1,0,0,1,1,0
340,ECSE 1206 / ECIE 1206: Principles of Database Management Systems,0,tbd,ecse,0,0,tems,0,0,0,1,0,0,0
726,Music has a way of bringing people together. They went for a long hike in the mountains.,0,No,music,0,0,ins.,0,0,0,1,0,0,0
298,Energy conservation is a fundamental concept in mks physics,0,no,energy,0,0,sics,0,0,0,1,0,0,0
1023,Moral codes from religions influence societal laws rks,0,no,moral,0,0, rks,0,0,0,1,0,0,0
1283,XCIII) Explain the key concepts of Geography. (4 Marks),1,Yes,xciii),0,0,rks),1,1,0,1,1,1,0
1493,DSA 8105: FUNDAMENTAL ¢ ONCEPTS IN FINANCE AND ECONOMICS,0,tbd,dsa,0,0,MICS,0,0,0,1,0,0,0
459,The painting was a masterpiece of color and emotion. They went for a long hike in the mountains.,0,No,the,0,0,ins.,0,0,0,1,0,0,0
1805,An interesting fact about Psychology without a request for further explanation.,0,no,an,0,0,ion.,0,0,0,1,0,0,0
822,The cat sat on the mat. It was a sunny day in Paris.,0,No,the,0,0,ris.,0,0,0,1,0,0,0
272,He cooked a delicious meal for dinner. They went for a long hike in the mountains.,0,No,he,0,0,ins.,0,0,0,1,0,0,0
1002,QUESTION FOUR £,1,tbd,question,0,1,UR £,0,0,0,1,0,0,0
204,The speed of light is constant in vacuum mks),0,no,the,0,0,mks),1,1,0,1,0,0,0
163,(9 Marks),0,tbd,(9,0,0,rks),1,1,0,0,0,0,0
1588,The cat sat on the mat. Technology is evolving at a rapid pace.,0,No,the,0,0,ace.,0,0,0,1,0,0,0
736,END OF SEMESTER EXAMINATION,0,tbd,end,0,0,TION,0,0,0,1,0,0,0
405,The Roman Empire influenced modern governmental structures rks),0,no,the,0,0,rks),1,1,0,1,0,0,0
708,27) Describe an important concept in Political Science and its significance. (5 marks),1,yes,27),0,0,rks),1,1,0,0,1,1,0
1509,Bi 80: million yards of cloth if it uses all of iagram to illustrate your answers to the 1] 1 be ae to produce? ie mark} yet heat i in Kisumu? (2 eS),1,tbd,bi,0,0, eS),0,0,0,1,0,0,0
1136,ks) Ecosystems depend on balancing competing species interactions,0,no,ks),0,0,ions,0,1,1,0,0,0,0
570,Technology is evolving at a rapid pace. The cat sat on the mat.,0,No,technology,0,0,mat.,0,0,0,1,0,0,0
1421,Music has a way of bringing people together. The cat sat on the mat.,0,No,music,0,0,mat.,0,0,0,1,0,0,0
1028,Faith practices can vary significantly across denominations ks,0,no,faith,0,0,s ks,0,0,0,1,0,0,0
1032,State one way how the Cold War was witnessed in Africa. (Imark),1,tbd,state,0,0,ark),0,0,0,1,1,0,0
1419,Technology is evolving at a rapid pace. Technology is evolving at a rapid pace.,0,No,technology,0,0,ace.,0,0,0,1,0,0,0
1594,9. Define the key concepts of Biology. (8 Marks),1,Yes,9.,1,0,rks),1,1,0,0,1,1,0
1111,c) List eight moral values that Christians can acquire from the life of prophet Jeremiah. (8 mks),1,tbd,c),1,0,mks),1,1,1,0,0,0,0
208,This examination consists of FIVE questions.,0,No,this,0,0,ons.,0,0,0,1,0,0,0
34,He cooked a delicious meal for dinner. She enjoys reading books in her free time.,0,No,he,0,0,ime.,0,0,0,1,0,0,0
782,161. Discuss the key concepts of Geography. (6 Marks),1,Yes,161.,1,0,rks),1,1,0,0,1,1,0
512,The speed of light mks is constant in vacuum,0,no,the,0,0,cuum,0,0,0,1,0,0,0
1459,for crude oil in country H has been estimated to be -0.06,0,tbd,for,0,0,0.06,0,0,1,0,0,0,0
1486,LX) Summarize the key concepts of Biology. (5 Marks),1,Yes,lx),0,0,rks),1,1,0,1,0,0,0
1779,QUESTION TWO,0,tbd,question,0,1, TWO,0,0,0,1,0,0,0
1398,STRATHMORE INSTITUTE OF MATHEMATICAL SCIENCES,0,tbd,strathmore,0,0,NCES,0,0,0,1,0,0,0
93,An interesting fact about Psychology without a request for further explanation.,0,no,an,0,0,ion.,0,0,0,1,0,0,0
1371,Technology is evolving at a rapid pace. They went for a long hike in the mountains.,0,No,technology,0,0,ins.,0,0,0,1,0,0,0
904,The cat sat on the mat. The cat sat on the mat.,0,No,the,0,0,mat.,0,0,0,1,0,0,0
569,(4 Marks),0,tbd,(4,0,0,rks),1,1,0,0,0,0,0
1377,(6 Marks),0,tbd,(6,0,0,rks),1,1,0,0,0,0,0
783,"Critically assess the benefits and criticisms of regulatory frameworks for banks and insurance companies. Use contemporary examples to illustrate your points and focus on the effects of recent changes in regulatory expectations, such as the increased focus on individual accountability and documentation. (8 marks)",1,tbd,critically,0,0,rks),1,1,0,1,1,0,0
244,“Answer Any three questions in this Section. ofthe Luo from their original homeland into Kenya. (5 marks),1,tbd,“answer,0,0,rks),1,1,0,0,0,0,0
13,"| Beside unity, name the other pillar of Nyayoism. (1 mark)",1,tbd,|,0,0,ark),0,0,0,0,0,0,0
318,b) State six causes of sin from y. «) Wdentify ways in which Christian (7 marks),1,tbd,b),1,0,rks),1,1,1,0,0,0,0
605,85. Outline the key concepts of Physics. (10 Marks),1,Yes,85.,1,0,rks),1,1,0,0,0,0,0
391,State two importance’s of the radio as a form of communication. (2marks),1,tbd,state,0,0,rks),1,1,0,1,0,0,0
1305,67) Describe an important concept in Business Studies and its significance. (4 marks),1,yes,67),0,0,rks),1,1,0,0,1,1,0
168,"QUESTION 1 [30 MARKS] COMPULSORY a) Explain the two types of functions used in C program, giving an example of each. (4 Marks)",1,tbd,question,0,1,rks),1,1,0,1,1,0,0
847,b) Outline the key concepts of Geography. (3 Marks),1,Yes,b),1,0,rks),1,1,1,0,0,0,0
20,She enjoys reading books in her free time. The cat sat on the mat.,0,No,she,0,0,mat.,0,0,0,1,0,0,0
651,(6mks),0,tbd,(6mks),0,0,mks),1,1,0,0,0,0,1
1517,"(were the reactions of the people who witnessed Jesus crucification, (7mks)",1,tbd,(were,0,0,mks),1,1,0,0,0,0,0
1162,Technology is evolving at a rapid pace. They went for a long hike in the mountains.,0,No,technology,0,0,ins.,0,0,0,1,0,0,0
1537,Genetic diversity stems ks) from mutations during reproduction,0,no,genetic,0,0,tion,0,1,0,1,0,0,0
838,ify areas of conflicts between Jesus and the Jewish leaders which eventually led fo (6mks),1,tbd,ify,0,0,mks),1,1,1,0,0,0,0
1275,Answer Question ONE (COMPULSORY) and any other TWO questions.,0,tbd,answer,0,0,ons.,0,0,0,1,0,0,0
1599,(b) State and eexplain FIVE ways by which alcohol decreases resistance to HIV,1,tbd,(b),1,0, HIV,0,0,0,0,1,0,0
567,"Me thematically) how you would generate f£O) = @exp — (Oy), and further numbers from this distribution. / 7 (8 Marks)",1,tbd,me,0,0,rks),1,1,0,1,1,0,0
1761,28. Explain the key concepts of History. (2 Marks),1,Yes,28.,1,0,rks),1,1,0,0,1,1,0
692,DATE: 6% September 2021,0,tbd,date:,0,0,2021,0,0,0,1,0,0,0
964,LXXVII) Compare the key concepts of Geography. (8 Marks),1,Yes,lxxvii),0,0,rks),1,1,0,1,1,1,0
192,"; name, idumber, and course and then (8 Marks)",1,tbd,;,0,0,rks),1,1,0,0,0,0,0
982,The Roman Empire influenced modern governmental structures rks),0,no,the,0,0,rks),1,1,0,1,0,0,0
705,Music has a way of bringing people together. Technology is evolving at a rapid pace.,0,No,music,0,0,ace.,0,0,0,1,0,0,0
1508,Cc). Differentiate between pseudo code and a flowchart. (2 Marks),1,tbd,cc).,0,0,rks),1,1,0,1,1,0,0
1714,x) Define the key concepts of History. (4 Marks),1,Yes,x),1,0,rks),1,1,1,0,1,1,0
514,Black holes are regions of space ks) with strong gravity,0,no,black,0,0,vity,0,1,0,1,0,0,0
1089,Question 1 (30 Marks),0,tbd,question,0,1,rks),1,1,0,1,0,0,0
478,The painting was a masterpiece of color and emotion. Technology is evolving at a rapid pace.,0,No,the,0,0,ace.,0,0,0,1,0,0,0
1593,The cat sat on the mat. Music has a way of bringing people together.,0,No,the,0,0,her.,0,0,0,1,0,0,0
863,(c) Briefly explain why a supply shock leads to stagflation. (3 Marks),1,tbd,(c),1,0,rks),1,1,0,0,1,0,0
754,100) Describe an important concept in Psychology and its significance. (7 marks),1,yes,100),0,0,rks),1,1,0,0,1,1,0
255,81) Describe an important concept in Health Education and its significance. (5 marks),1,yes,81),0,0,rks),1,1,0,0,1,1,0
21,"a) With reference to the teaching of prophet Jeremiah on judgement, State six ways in which God would punish the people of Judah. (6 mks)",1,yes,a),1,0,mks),1,1,1,0,0,0,0
1345,73. Summarize the key concepts of Literature. (8 Marks),1,Yes,73.,1,0,rks),1,1,0,0,0,0,0
463,Black holes are regions of rks space with strong gravity,0,no,black,0,0,vity,0,0,0,1,0,0,0
1192,QUESTION 2 [20 MARKS] a) Explain the three concepts used in structured programming. (9 Marks),1,tbd,question,0,1,rks),1,1,0,1,1,0,0
279,"Re, a) With reference to the teaching of prophet Jeremiah on judgement , State six ways in which God would punish the people of Judah. (6 mks)",1,tbd,"re,",0,0,mks),1,1,0,1,0,0,0
962,An interesting fact about Psychology without a request for further explanation.,0,no,an,0,0,ion.,0,0,0,1,0,0,0
1223,The painting was a masterpiece of color and emotion. The painting was a masterpiece of color and emotion.,0,No,the,0,0,ion.,0,0,0,1,0,0,0
389,"Geometry rks involves studying shapes, sizes, and their properties",0,no,geometry,0,0,ties,0,0,0,1,0,0,0
812,4) Describe an important concept in Music and its significance. (8 marks),1,yes,4),0,0,rks),1,1,0,0,1,1,0
1445,It was a sunny day in Paris. The painting was a masterpiece of color and emotion.,0,No,it,0,0,ion.,0,0,0,1,0,0,0
1524,She enjoys reading books in her free time. She enjoys reading books in her free time.,0,No,she,0,0,ime.,0,0,0,1,0,0,0
346,She enjoys reading books in her free time. She enjoys reading books in her free time.,0,No,she,0,0,ime.,0,0,0,1,0,0,0
776,It was a sunny day in Paris. Technology is evolving at a rapid pace.,0,No,it,0,0,ace.,0,0,0,1,0,0,0
1340,They went for a long hike in the mountains. The cat sat on the mat.,0,No,they,0,0,mat.,0,0,0,1,0,0,0
1694,D andris rads. (6 Marks f). Differentiate between structured programming and modular programming. (4 Marks),1,tbd,d,0,0,rks),1,1,0,1,0,0,0
132,e reasons why disciples are called today. (Smks),1,tbd,e,0,0,mks),1,1,1,0,1,0,0
1696,c) In what ways is the church in Kenya promoting justice in society? (6 mks),1,yes,c),1,0,mks),1,1,1,0,1,0,0
878,b). Explain the following System development life cycle stages in program development. (6 Marks),1,tbd,b).,0,0,rks),1,1,1,0,1,1,0
1130,An interesting fact about Psychology without a request for further explanation.,0,no,an,0,0,ion.,0,0,0,1,0,0,0
1404,Biblical prophets conveyed messages from God to people ks),0,no,biblical,0,0, ks),1,1,0,1,0,0,0
89,General statement about Astronomy with no specific question or query.,0,no,general,0,0,ery.,0,0,0,1,0,0,0
1490,h) Summarize the key concepts of Science. (9 Marks),1,Yes,h),1,0,rks),1,1,1,0,0,0,0
333,Music has a way of bringing people together. The painting was a masterpiece of color and emotion.,0,No,music,0,0,ion.,0,0,0,1,0,0,0
1246,for crude oil in country H has been estimated to be -0.06,0,tbd,for,0,0,0.06,0,0,1,0,0,0,0
470,An additional general statement without a query.,0,no,an,0,0,ery.,0,0,0,1,0,0,0
123,¢) How do Christians in Kenya demonstrate their faith in God? (7 mks),1,tbd,¢),0,0,mks),1,1,0,0,1,1,0
1647,Sion By ain this scenario using five reasons? [10Mks],0,tbd,sion,0,0,Mks],1,1,0,1,0,0,0
1051,39) Describe an important concept in Geography and its significance. (6 marks),1,yes,39),0,0,rks),1,1,0,0,1,1,0
1733,14. Describe the key concepts of Economics. (1 Marks),1,Yes,14.,1,0,rks),1,1,0,0,1,1,0
